Event_Id,Investigation_Type,Accident_Number,Event_Date,City,State,County,State_FIPS,County_FIPS,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,FAR_Description,Schedule,Purpose_of_Flight,Air_Carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_of_Flight,Report_Status,Publication_Date
20171110X61056 , Accident , CEN18FA030 , 11/10/2017 ,Pineville,LA,LASALLE PARISH,22,059, 2L0 , Pineville Municipal Airport , Fatal(1) , Substantial , Airplane , N2363B , TEMCO , GC 1B , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Preliminary , 11/16/2017 
20171107X13608 , Accident , ERA18FA016 , 11/07/2017 ,Morrison,TN,WARREN COUNTY,47,177, RNC , WARREN COUNTY MEMORIAL , Fatal(2) , Destroyed , Airplane , N47831 , PIPER , PA 32 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , IMC , GO-AROUND , Preliminary , 11/21/2017 
20171107X44514 , Accident , CEN18LA026 , 11/07/2017 ,Sulphur,LA,LASALLE PARISH,22,059,  , N/A , Fatal(2) ,  , Helicopter , N138WH , HUGHES , 369D , No ,1, Turbo Shaft , Part 133: Rotorcraft Ext. Load ,  , External Load ,  ,2,  ,  ,1, VMC , MANEUVERING , Preliminary , 11/16/2017 
20171107X60614 , Accident , ANC18FA007 , 11/07/2017 ,Clearwater,FL,PINELLAS COUNTY,12,103,  , N/A , Fatal(1) , Substantial , Airplane , N922BA , ICON AIRCRAFT INC , A5 , No ,  ,  , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Preliminary , 11/20/2017 
20171106X75233 , Accident , CEN18FA024 , 11/04/2017 ,Hatch,NM,DONA ANA COUNTY,35,013, E05 , Hatch Municipal Airport , Fatal(4) , Substantial , Airplane , N251CH , CESSNA , 172N , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,4,  ,  ,  , VMC , TAKEOFF , Preliminary , 11/16/2017 
20171104X12527 , Accident , CEN18FA023 , 11/04/2017 ,Alva,OK,WOODS COUNTY,40,151, AVK , ALVA RGNL , Fatal(2) , Destroyed , Airplane , N777PH , BEECH , V35B , No ,1, Reciprocating , Part 91: General Aviation ,  , Instructional ,  ,2,  ,  ,  , VMC , APPROACH , Preliminary , 11/13/2017 
20171103X42143 , Accident , WPR18FA026 , 11/03/2017 ,Murphy,ID,OWYHEE COUNTY,16,073,  ,  , Fatal(1) , Substantial , Airplane , N4393Z , PIPER , PA 18-150 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,1,  ,  ,  , TAKEOFF , Preliminary , 11/16/2017 
20171031X10138 , Accident , ERA18FA012 , 10/31/2017 ,Whiteville,NC,COLUMBUS COUNTY,37,047, CPC , COLUMBUS COUNTY MUNI , Fatal(1) , Substantial , Airplane , N293GC , BEECH , 35C33 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,1,  , VMC , APPROACH , Preliminary , 11/22/2017 
20171025X21112 , Accident , WPR18FA016 , 10/24/2017 ,Arlington,WA,SNOHOMISH COUNTY,53,061,  , N/A , Fatal(1) , Substantial , Helicopter , N8537J , ROBINSON , R22 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,1,  , VMC , MANEUVERING , Preliminary , 11/02/2017 
20171019X70539 , Accident , WPR18FA011 , 10/19/2017 ,Bowie,AZ,COCHISE COUNTY,04,003,  , N/A , Fatal(1) , Substantial , Airplane , N259L , Peterson Lancair , Legacy , Yes ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC ,  , Preliminary , 11/02/2017 
20001213X30246 , Accident , LAX87DJA04 , 02/01/1987 ,DILLINGHAM,HI,HAWAII COUNTY,15,001,  ,  , Fatal(1) , Destroyed ,  , N104MN , GLASER-DIRKS , DG-400 , No ,  , Unknown ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause , 10/07/1988 
20171017X74548 , Accident , ANC18FA003 , 10/16/2017 ,Russian Mission,AK,WADE HAMPTON CENSUS AREA,02,050,  , N/A , Fatal(1) , Destroyed , Airplane , N8347Z , CESSNA ,210, No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC , CRUISE , Preliminary , 11/13/2017 
20171013X22853 , Accident , CEN18FA011 , 10/13/2017 ,Ramsey,MN,ANOKA COUNTY,27,003,  , N/A , Fatal(2) , Destroyed , Airplane , N7CF , CESSNA , 172M , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , VMC , MANEUVERING , Factual , 04/25/2018 
20171013X83912 , Accident , CEN18FA009 , 10/12/2017 ,Las Cruces,NM,DONA ANA COUNTY,35,013,  ,  , Fatal(2) , Substantial , Airplane , N8338S , CESSNA , 182H , No ,1, Reciprocating , Part 91: General Aviation ,  , Instructional ,  ,2,  ,  ,  , VMC , UNKNOWN , Preliminary , 10/17/2017 
20171008X84526 , Accident , CEN18FA004 , 10/08/2017 ,Vernon,TX,WILBARGER COUNTY,48,487, F05 , Wilbarger County , Fatal(1) , Destroyed , Airplane , N580LL , AERO VODOCHODY , L39 , No ,1, Turbo Fan , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Preliminary , 10/12/2017 
20171007X53946 , Accident , ERA18FA006 , 10/07/2017 ,Front Royal,VA,WARREN COUNTY,51,187, FRR , Front Royal , Fatal(1) , Destroyed , Airplane , N90866 , PIPER , PA 25-235 , No ,1, Reciprocating , Part 91: General Aviation ,  , Glider Tow ,  ,1,  ,  ,  , VMC , TAKEOFF , Preliminary , 10/11/2017 
20171005X94549 , Accident , ERA18FA005 , 10/05/2017 ,Bardstown,KY,NELSON COUNTY,21,179, BRY , Samuels Field , Fatal(1) , Substantial , Airplane , N484HC , BRYANT C CROSBY , BC ULTRA PUP , Yes ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC , GO-AROUND , Preliminary , 10/11/2017 
20001213X28500 , Accident , BFO89FA048 , 06/25/1989 ,CAESARS HEAD,SC,CHARLESTON COUNTY,45,019, GMU ,  , Fatal(4) , Destroyed ,  , N53667 , CESSNA , 172P , No ,1, Reciprocating ,  ,  , Personal ,  ,4,0,0,0, VMC , MANEUVERING , Probable Cause , 12/10/1990 
20171004X21731 , Accident , CEN18FA003 , 10/04/2017 ,Eden Prairie,MN,HENNEPIN COUNTY,27,053, FCM , Flying Cloud , Fatal(1) , Destroyed , Airplane , N428AP , SCHAFFER , Fisher Horizon 2 , Yes ,  ,  , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  ,  , TAKEOFF , Preliminary , 10/10/2017 
20171002X24023 , Accident , ERA18LA002 , 10/02/2017 ,San Juan,PR,#N/A,#N/A,#N/A, SIG , Fernando Luis Ribas Dominicci , Fatal(1) , Substantial , Airplane , N9021X , CESSNA , 182D , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,1,  ,  , VMC , LANDING , Preliminary , 11/15/2017 
20171002X44715 , Accident , WPR18FA001 , 10/01/2017 ,Klamath Falls,OR,KLAMATH COUNTY,41,035,  , N/A , Fatal(2) , Destroyed , Airplane , N6083D , CIRRUS DESIGN CORP , SR22 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , IMC , MANEUVERING , Preliminary , 10/10/2017 
20171001X70042 , Accident , CEN18FA001 , 10/01/2017 ,Midland,MI,BAY COUNTY,26,017,  , N/A , Fatal(1) , Substantial , Helicopter , N2284U , BRANTLY , B 2B , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,1,  , VMC , LANDING , Preliminary , 10/10/2017 
20170930X11451 , Accident , WPR17FA215 , 09/29/2017 ,Brinnon,WA,JEFFERSON COUNTY,53,031,  , N/A , Fatal(1) , Destroyed , Airplane , N9549W , PIPER , PA 28-140 , No ,1, Reciprocating , Part 91: General Aviation ,  , Instructional ,  ,1,1,  ,  , UNK ,  , Preliminary , 10/05/2017 
20170928X24350 , Accident , ERA17FA339 , 09/28/2017 ,Umatilla,FL,LAKE COUNTY,12,069,  , N/A , Fatal(1) , Destroyed , Gyroplane , N152AH , HICKOX ANDY , ANDYS GYROPLANE , Yes ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC ,  , Preliminary , 10/04/2017 
20170926X23016 , Accident , CEN17LA368 , 09/25/2017 ,Cleburne,TX,JOHNSON COUNTY,48,251, TX46 , Blackwood , Fatal(1) , Destroyed , Ultralight , N5112S , Eris E. Ervin , Quicksilver , Yes ,1, Reciprocating , Part 103: Ultralight ,  , Personal ,  ,1,  ,  ,  , VMC , TAKEOFF , Preliminary , 10/05/2017 
20170925X25031 , Accident , CEN17FA364 , 09/24/2017 ,Camden,AR,OUACHITA COUNTY,05,103, CDH , Harrell Field Airport , Fatal(2) , Destroyed , Airplane , N5958C , BEECH , C35 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  ,  , MANEUVERING , Preliminary , 10/11/2017 
20170924X02230 , Accident , CEN17FA362 , 09/23/2017 ,Ainsworth,NE,BROWN COUNTY,31,017, KANW , Ainsworth Regional , Fatal(1) , Destroyed , Airplane , N73MA , MITSUBISHI , MU 2B-40 , No ,  , Turbo Prop , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , IMC , TAKEOFF , Preliminary , 10/11/2017 
20170923X20932 , Accident , CEN17FA361 , 09/23/2017 ,Thief River Falls,MN,PENNINGTON COUNTY,27,113, TVF , THIEF RIVER FALLS RGNL , Fatal(3) , Destroyed , Airplane , N4777T , CESSNA , TR182 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,3,  ,  ,  , IMC , TAKEOFF , Preliminary , 09/27/2017 
20020917X02260 , Accident , LAX82FA050 , 01/21/1982 ,10NM N. OF MCNA,AZ,MARICOPA COUNTY,04,013,  ,  , Fatal(1) , Destroyed , Airplane , N41664 , PIPER , PA-28-235 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,0,0,0, IMC , CRUISE , Probable Cause , 01/21/1983 
20170920X93326 , Accident , ERA17FA330 , 09/20/2017 ,Rhine,GA,DODGE COUNTY,13,091,  , Private , Fatal(1) , Substantial , Airplane , N3875J , CESSNA , 150G , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC , TAKEOFF , Preliminary , 09/26/2017 
20170916X54424 , Accident , ERA17FA327 , 09/16/2017 ,North Branford,CT,NEW HAVEN COUNTY,09,009,  , N/A , Fatal(2) , Substantial , Airplane , N53CP , MOONEY , M20C , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , VMC , CRUISE , Preliminary , 10/02/2017 
20001211X14834 , Accident , DEN92FA064 , 06/24/1992 ,ALAMAGORDO,NM,BERNALILLO COUNTY,35,001,  ,  , Fatal(6) , Destroyed ,  , N108SC , MITSUBISHI , MU-2B-30 , No ,2, Turbo Prop ,  ,  , Personal ,  ,6,0,0,0, VMC , CLIMB , Probable Cause , 10/08/1993 
20170916X12649 , Accident , CEN17FA354 , 09/15/2017 ,Glenwood Springs,CO,GARFIELD COUNTY,08,045,  , N/A , Fatal(4) , Destroyed , Airplane , N462SR , CIRRUS DESIGN CORP , SR22 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,4,  ,  ,  , IMC , MANEUVERING , Preliminary , 09/25/2017 
20170910X14555 , Accident , CEN17FA342 , 09/10/2017 ,Stonewall,TX,GILLESPIE COUNTY,48,171,  , N/A , Fatal(2) , Substantial , Powered Parachute , N112CD , RANS INC , S-6 , Yes ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , VMC , MANEUVERING , Preliminary , 09/18/2017 
20170910X02711 , Accident , WPR17FA200 , 09/09/2017 ,Benicia,CA,SOLANO COUNTY,06,095,  , N/A , Fatal(2) , Substantial , Airplane , N7215J , RAYTHEON AIRCRAFT COMPANY , G36 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , VMC , CLIMB , Preliminary , 09/18/2017 
20170908X43517 , Accident , ERA17FA317 , 09/08/2017 ,Medford,NJ,BURLINGTON COUNTY,34,005, N14 , FLYING W , Fatal(2) , Substantial , Helicopter , N204HF , SCHWEIZER , 269C , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , VMC ,  , Preliminary , 09/14/2017 
20170908X24535 , Accident , ERA17FA316 , 09/08/2017 ,Hertford,NC,PERQUIMANS COUNTY,37,143,  , N/A , Fatal(4) , Destroyed , Helicopter , N146DU , EUROCOPTER DEUTSCHLAND GMBH , MBB BK 117 , No ,2, Turbo Shaft , Part 135: Air Taxi & Commuter , NSCH ,  , Air Methods Corporation ,4,  ,  ,  , VMC , CRUISE , Preliminary , 09/18/2017 
20170902X54656 , Accident , WPR17FA196 , 09/07/2017 ,Bolinas,CA,MARIN COUNTY,06,041,  , N/A , Fatal(1) , Substantial , Airplane , N737QQ , CESSNA , 172N , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC ,  , Preliminary , 09/18/2017 
20170907X62615 , Accident , ERA17FA313 , 09/05/2017 ,Jacksonburg,WV,WETZEL COUNTY,54,103,  , N/A , Fatal(2) , Destroyed , Airplane , N135CD , CIRRUS DESIGN CORP , SR20 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , VMC ,  , Preliminary , 09/19/2017 
20170902X55912 , Accident , WPR17LA195 , 09/02/2017 ,Cascade,ID,VALLEY COUNTY,16,085,  , N/A , Fatal(1) , Destroyed , Airplane , N65EW , WALKER EDGAR E , GLASTAR , Yes ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,1,  ,  , VMC , MANEUVERING , Preliminary , 09/11/2017 
20170901X55838 , Accident , CEN17FA334 , 08/31/2017 ,Fishers,IN,HAMILTON COUNTY,18,057, UMP , INDIANAPOLIS METROPOLITAN , Fatal(1) , Destroyed , Airplane , N212ZF , VANS AIRCRAFT INC , RV-12 , Yes ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC , TAKEOFF , Preliminary , 09/14/2017 
20170829X15006 , Accident , ERA17FA299 , 08/29/2017 ,Portland,TN,ROBERTSON COUNTY,47,147, 1M5 , PORTLAND MUNI , Fatal(2) , Substantial , Airplane , N8866L , GRUMMAN , AA1 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , VMC , APPROACH , Preliminary , 09/13/2017 
20020917X04331 , Accident , ATL83FLA01 , 10/31/1982 ,9NM NW QUITMAN,GA,DEKALB COUNTY,13,089,  ,  , Fatal(2) , Destroyed , Airplane , N8977V , CESSNA , 172M , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,1,0,0, VMC , MANEUVERING , Probable Cause , 10/31/1983 
20170827X73022 , Accident , ERA17LA297 , 08/27/2017 ,Nicholasville,KY,JESSAMINE COUNTY,21,113,  ,  , Fatal(1) , Substantial , Weight-Shift , Unreg , Tukan , Trike , Yes ,  ,  , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC , TAKEOFF , Preliminary , 09/20/2017 
20170824X71759 , Accident , ANC17FA049 , 08/23/2017 ,Tyonek,AK,KENAI PENINSULA BOROUGH,02,122,  , N/A , Fatal(1) , Destroyed , Airplane , N1905A , PIPER , PA-18 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , UNK , CRUISE , Preliminary , 08/30/2017 
20170822X61056 , Accident , ANC17FA047 , 08/22/2017 ,Calipatria,CA,IMPERIAL COUNTY,06,025,  , N/A , Fatal(1) , Destroyed , Airplane , N5022X , ROCKWELL INTERNATIONAL , S 2R , No ,1, Reciprocating , Part 137: Agricultural ,  , Aerial Application ,  ,1,  ,  ,  , VMC , MANEUVERING , Preliminary , 08/30/2017 
20170819X04607 , Accident , WPR17FA185 , 08/19/2017 ,Madras,OR,JEFFERSON COUNTY,41,031, S33 , MADRAS MUNICIPAL , Fatal(1) , Destroyed , Airplane , N246TM , Rich , Wheeler Express CT , Yes ,  , Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC , APPROACH , Preliminary , 09/11/2017 
20010514X00932 , Accident , IAD01FA053 , 04/30/2001 ,Afton,VA,RICHMOND CITY,51,760,  ,  , Fatal(1) , Destroyed ,  , N7680J , Piper , PA-28R-180 , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , CRUISE , Probable Cause , 07/25/2002 
20001211X12192 , Accident , MIA93LA099 , 04/11/1993 ,DEKALB,MS,HINDS COUNTY,28,049, NONE , NONE , Fatal(1) , Destroyed ,  , N191DJ ," KOJIMA, JUN LEWIS ", CAVALIER , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , TAKEOFF , Probable Cause , 02/10/1994 
20170813X82426 , Accident , ERA17FA274 , 08/12/2017 ,Charlottesville,VA,CHARLOTTESVILLE CITY,51,540,  , N/A , Fatal(2) , Destroyed , Helicopter , N31VA , BELL ,407, No ,1, Turbo Shaft , Public Aircraft ,  , Public Aircraft - State ,  ,2,  ,  ,  , VMC , MANEUVERING , Preliminary , 08/30/2017 
20170811X12252 , Accident , ERA17FA272 , 08/11/2017 ,New Milford,CT,LITCHFIELD COUNTY,09,005, 11N , Candlelight Farms , Fatal(1) , Substantial , Airplane , N1727V , CESSNA , 172M , No ,1, Reciprocating , Part 91: General Aviation ,  , Instructional ,  ,1,2,  ,  , VMC , GO-AROUND , Preliminary , 08/31/2017 
20170813X45713 , Accident , CEN17FA315 , 08/09/2017 ,Las Vegas,NM,SAN MIGUEL COUNTY,35,047,  ,  , Fatal(1) , Substantial , Airplane , N3664Z , PIPER , PA 22-150 , Yes ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  ,  , CRUISE , Preliminary , 09/12/2017 
20170809X40008 , Accident , CEN17LA307 , 08/08/2017 ,Fort Atkinson,WI,JEFFERSON COUNTY,55,055, 61C , FORT ATKINSON MUNI , Fatal(2) , Substantial , Weight-Shift , N56092 , PEGASUS , QUANTUM , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , VMC , GO-AROUND , Preliminary , 08/17/2017 
20001213X27144 , Accident , NYC89DHM03 , 10/12/1988 ,ALLAIRE,NJ,MERCER COUNTY,34,021,  ,  , Fatal(1) , Destroyed ,  , N3774G , VANGORDEN , KR-2 , Yes ,1, Reciprocating ,  ,  , Unknown ,  ,1,0,0,0, VMC , UNKNOWN , Probable Cause , 04/15/1991 
20170803X92426 , Accident , WPR17FA179 , 08/03/2017 ,Rio Linda,CA,SACRAMENTO COUNTY,06,067, MCC , MC CLELLAN AIRFIELD , Fatal(1) , Substantial , Airplane , N420M , Michaelian , Lancair IV-TP , Yes ,1, Turbo Prop , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC ,  , Preliminary , 08/21/2017 
20170802X82400 , Accident , CEN17FA297 , 07/31/2017 ,Topeka,KS,SHAWNEE COUNTY,20,177, TOP , Philip Billard Municipal Airpo , Fatal(2) , Destroyed , Airplane , N22HW , PIPER , PA30 , Yes ,2,  , Part 91: General Aviation ,  , Instructional ,  ,2,  ,  ,  , VMC , APPROACH , Preliminary , 09/20/2017 
20170731X62530 , Accident , ERA17LA261 , 07/30/2017 ,Danbury,CT,FAIRFIELD COUNTY,09,001, DXR , DANBURY MUNI , Fatal(1) , Substantial , Airplane , N612DF , CESSNA , 172S , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,2,  ,  , VMC , TAKEOFF , Preliminary , 08/04/2017 
20020917X01976 , Accident , DEN82FA074 , 04/28/1982 ,HAKALAU,HI,HAWAII COUNTY,15,001,  ,  , Fatal(2) , Destroyed , Airplane , N6911 , BEECH , E18S , No ,2, Reciprocating , Part 135: Air Taxi & Commuter , NSCH , Unknown ," ISLAND AIRLINES HAWAII, LTD. ",2,0,0,0, VMC , CLIMB , Probable Cause , 04/28/1983 
20170728X94241 , Accident , CEN17FA288 , 07/27/2017 ,Laddonia,MO,AUDRAIN COUNTY,29,007,  , N/A , Fatal(2) , Destroyed , Airplane , N701XL , ZENITH , CH701SP , Yes ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , IMC , MANEUVERING , Preliminary , 08/03/2017 
20170728X85948 , Accident , CEN17FA287 , 07/27/2017 ,Oshkosh,WI,WINNEBAGO COUNTY,55,139, 96WI , VETTE/BLUST , Fatal(2) , Substantial , Airplane , N1400P , AEROFAB INC , LAKE LA 4 250 ,  ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,1,  , VMC , TAKEOFF , Preliminary , 08/07/2017 
20170727X15642 , Accident , ANC17FA039 , 07/27/2017 ,Port Alsworth,AK,LAKE AND PENINSULA BOROUGH,02,164,  , N/A , Fatal(1) , Destroyed , Airplane , N1749R , CESSNA , U206G , No ,1, Reciprocating , Part 135: Air Taxi & Commuter , NSCH ,  ," Alaska Skyways, Inc. (DBA: Regal Air) ",1,  ,  ,  , UNK , CRUISE , Preliminary , 08/02/2017 
20170726X61759 , Accident , WPR17FA166 , 07/26/2017 ,Ogden,UT,WEBER COUNTY,49,057, OGD , OGDEN-HINCKLEY , Fatal(4) , Substantial , Airplane , N60WB , BEECH , A36TC , No ,  , Reciprocating , Part 91: General Aviation ,  , Personal ,  ,4,  ,  ,  , VMC , TAKEOFF , Preliminary , 07/31/2017 
20170724X15957 , Accident , CEN17FA281 , 07/23/2017 ,Farmerville,LA,UNION PARISH,22,111,  , N/A , Fatal(1) , Substantial , Airplane , N8661S , CESSNA , 150F , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Probable Cause , 04/23/2018 
20170722X84949 , Accident , WPR17FA161 , 07/22/2017 ,Apple Valley,CA,SAN BERNARDINO COUNTY,06,071, APV , Apple Valley , Fatal(1) , Substantial , Airplane , N331ST , APPLEGATE , PANZL S331E , Yes ,  , Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC ,  , Preliminary , 08/16/2017 
20001212X23848 , Accident , ANC90FA134 , 08/04/1990 ,40 SE BETTLES,AK,ANCHORAGE MUNICIPALITY,02,020,  ,  , Fatal(3) , Destroyed ,  , N6493V , HELIO , COURIER H-295 , No ,1, Reciprocating ,  ,  , Business ,  ,3,0,0,0, VMC , CRUISE , Probable Cause , 04/30/1992 
20170719X32048 , Accident , ERA17FA248 , 07/19/2017 ,Towanda,PA,BRADFORD COUNTY,42,015, N27 , BRADFORD COUNTY , Fatal(1) , Substantial , Airplane , N601PH , AIRCRAFT MFG & DVLPMT CO , CH601XLi SLSA , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC , DESCENT , Preliminary , 08/08/2017 
20170717X15023 , Accident , WPR17FA155 , 07/17/2017 ,Mesa,AZ,MARICOPA COUNTY,04,013, FFZ , FALCON FLD , Fatal(2) , Substantial , Airplane , N571JM , Evolution 19 , Lancair Evolution , Yes ,1, Turbo Prop , Part 91: General Aviation ,  , Business ,  ,2,  ,  ,  , VMC , APPROACH , Preliminary , 07/27/2017 
20020917X04981 , Accident , MKC83FA044 , 12/23/1982 ,1 1/2 MI.N. MAY,KS,SHAWNEE COUNTY,20,177,  ,  , Fatal(1) , Destroyed , Airplane , N756DB , CESSNA , R182 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,0,0,0, IMC , MANEUVERING , Probable Cause , 12/23/1983 
20170715X21637 , Accident , ANC17FA035 , 07/15/2017 ,BIG LAKE,AK,MATANUSKA-SUSITNA BOROUGH,02,170,  , N/A , Fatal(1) , Substantial , Airplane , N1370H , AERONCA , 15AC , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC ,  , Preliminary , 07/24/2017 
20170714X43836 , Accident , WPR17FA152 , 07/14/2017 ,El Monte,CA,LOS ANGELES COUNTY,06,037, EMT , SAN GABRIEL VALLEY , Fatal(1) , Substantial , Airplane , N186EJ , JANSEN , PAZMANY PL 2 , Yes ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC , TAKEOFF , Probable Cause , 03/14/2018 
20170714X15302 , Accident , WPR17FA151 , 07/13/2017 ,Marineland,FL,FLAGLER COUNTY,12,035,  , N/A , Fatal(2) , Destroyed , Airplane , N2173S , PIPER , PA 44-180 , No ,2, Reciprocating , Part 91: General Aviation ,  , Instructional ,  ,2,  ,  ,  , VMC , DESCENT , Preliminary , 07/20/2017 
20170713X31937 , Accident , WPR17FA149 , 07/13/2017 ,Herriman,UT,SALT LAKE COUNTY,49,035,  , N/A , Fatal(2) , Destroyed , Airplane , N211AM , AVIAT AIRCRAFT INC , A , No ,1, Reciprocating , Part 91: General Aviation ,  , Instructional ,  ,2,  ,  ,  , VMC , MANEUVERING , Preliminary , 07/25/2017 
20170713X80638 , Accident , ERA17FA241 , 07/13/2017 ,Winchester,NH,CHESHIRE COUNTY,33,005,  , N/A , Fatal(1) , Destroyed , Airplane , N210MX , EXTRA FLUGZEUGBAU GMBH , EA 300/L , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , IMC , CRUISE , Preliminary , 07/17/2017 
20170713X12858 , Accident , CEN17FA266 , 07/13/2017 ,Tyler,TX,SMITH COUNTY,48,423, KTYR , Tyler-Pounds Regional , Fatal(2) , Substantial , Airplane , N47GW , PIPER , PA 31T1 , No ,2, Turbo Prop , Part 91: General Aviation ,  , Business ,  ,2,  ,  ,  , VMC , TAKEOFF , Preliminary , 07/17/2017 
20001212X24552 , Accident , ANC91FA014 , 11/25/1990 ,40 W OF CLEAR,AK,ANCHORAGE MUNICIPALITY,02,020, NONE ,  , Fatal(1) , Substantial ,  , N4030V , CESSNA ,170, No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, IMC , TAKEOFF , Probable Cause , 12/14/1992 
20001212X22541 , Accident , DEN90FA059 , 02/21/1990 ,AGOURA,CA,SACRAMENTO COUNTY,06,067,  ,  , Fatal(2) , Destroyed ,  , N24FD , SIAI-MARCHETTI , SF260C , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , MANEUVERING , Probable Cause , 10/02/1992 
20020917X04768 , Accident , LAX82FA357 , 09/26/1982 ,AGOURA,CA,SACRAMENTO COUNTY,06,067,  ,  , Fatal(3) , Destroyed , Airplane , N2622B , AERO COMMANDER ,520, Yes ,2, Reciprocating , Part 91: General Aviation ,  , Business ,  ,3,0,0,0, IMC , CLIMB , Probable Cause , 09/26/1983 
